edge,s_node,e_node,s_lng,s_lat,e_lng,e_lat,c_lng,c_lat
4548,9813,970,-122.418,37.7588135,-122.418138,37.7603055,-122.418069,37.7595595
4549,9812,970,-122.418282,37.7618049,-122.418138,37.7603055,-122.41821,37.7610552
4550,970,9812,-122.418138,37.7603055,-122.418282,37.7618049,-122.41821,37.7610552
4551,4219,971,-122.4193819,37.7618405,-122.419228,37.7602424,-122.41930495,37.76104145
4552,971,4219,-122.419228,37.7602424,-122.4193819,37.7618405,-122.41930495,37.76104145
4553,971,6351,-122.419228,37.7602424,-122.4190752,37.7586372,-122.41915159999999,37.7594398
4554,6351,971,-122.4190752,37.7586372,-122.419228,37.7602424,-122.41915159999999,37.7594398
4555,971,972,-122.419228,37.7602424,-122.4199987,37.7601977,-122.41961334999999,37.76022005
4556,972,971,-122.4199987,37.7601977,-122.419228,37.7602424,-122.41961334999999,37.76022005
4557,972,973,-122.4199987,37.7601977,-122.42066,37.760148,-122.42032935,37.760172850000004
4558,973,972,-122.42066,37.760148,-122.4199987,37.7601977,-122.42032935,37.760172850000004
4559,972,3796,-122.4199987,37.7601977,-122.420128,37.761789,-122.42006334999999,37.76099335
4560,3797,972,-122.4198416,37.7585908,-122.4199987,37.7601977,-122.41992015,37.75939425
4561,973,9835,-122.42066,37.760148,-122.4213921,37.7601043,-122.42102605,37.760126150000005
4562,9835,973,-122.4213921,37.7601043,-122.42066,37.760148,-122.42102605,37.760126150000005
4563,973,1551,-122.42066,37.760148,-122.4205075,37.7585506,-122.42058374999999,37.7593493
4564,1550,973,-122.420813,37.761747,-122.42066,37.760148,-122.4207365,37.7609475
4565,974,4220,-122.4222837,37.7600512,-122.4224192,37.7616479,-122.42235145,37.76084955
4566,9834,974,-122.4214916,37.7600983,-122.4222837,37.7600512,-122.42188765,37.76007475
4567,974,9834,-122.4222837,37.7600512,-122.4214916,37.7600983,-122.42188765,37.76007475
4568,974,975,-122.4222837,37.7600512,-122.422879,37.760013,-122.42258135,37.760032100000004
4569,975,974,-122.422879,37.760013,-122.4222837,37.7600512,-122.42258135,37.760032100000004
4570,975,6637,-122.422879,37.760013,-122.422757,37.758814,-122.422818,37.7594135
4571,6637,975,-122.422757,37.758814,-122.422879,37.760013,-122.422818,37.7594135
4572,975,7078,-122.422879,37.760013,-122.4235989,37.7599724,-122.42323895,37.7599927
4573,7078,975,-122.4235989,37.7599724,-122.422879,37.760013,-122.42323895,37.7599927
4574,4222,975,-122.422955,37.761617,-122.422879,37.760013,-122.422917,37.760815
4575,7078,976,-122.4235989,37.7599724,-122.42369,37.759966,-122.42364445,37.7599692
4576,976,7078,-122.42369,37.759966,-122.4235989,37.7599724,-122.42364445,37.7599692
4577,976,7462,-122.42369,37.759966,-122.4236075,37.7591649,-122.42364875,37.75956545
4578,976,977,-122.42369,37.759966,-122.4248801,37.7598932,-122.42428505,37.7599296
4579,977,976,-122.4248801,37.7598932,-122.42369,37.759966,-122.42428505,37.7599296
4580,3712,976,-122.4238377,37.7615638,-122.42369,37.759966,-122.42376385,37.7607649
4581,977,4223,-122.4248801,37.7598932,-122.425025,37.761491,-122.42495255,37.7606921
4582,977,7053,-122.4248801,37.7598932,-122.4258623,37.7598278,-122.4253712,37.7598605
4583,7053,977,-122.4258623,37.7598278,-122.4248801,37.7598932,-122.4253712,37.7598605
4584,7053,978,-122.4258623,37.7598278,-122.4260115,37.7598231,-122.42593690000001,37.759825449999994
4585,978,7053,-122.4260115,37.7598231,-122.4258623,37.7598278,-122.42593690000001,37.759825449999994
4586,978,1070,-122.4260115,37.7598231,-122.4259344,37.7590227,-122.42597295,37.759422900000004
4587,9627,978,-122.4260902,37.7606392,-122.4260115,37.7598231,-122.42605085,37.760231149999996
4588,3638,979,-122.4283241,37.7604909,-122.4282483,37.7596955,-122.4282862,37.7600932
4589,979,3638,-122.4282483,37.7596955,-122.4283241,37.7604909,-122.4282862,37.7600932
4590,979,3639,-122.4282483,37.7596955,-122.4281733,37.758901,-122.4282108,37.75929825
4591,3639,979,-122.4281733,37.758901,-122.4282483,37.7596955,-122.4282108,37.75929825
4592,979,980,-122.4282483,37.7596955,-122.4304416,37.7595539,-122.42934495,37.7596247
4593,980,979,-122.4304416,37.7595539,-122.4282483,37.7596955,-122.42934495,37.7596247
4594,980,981,-122.4304416,37.7595539,-122.432638,37.759423,-122.4315398,37.75948845
4595,981,980,-122.432638,37.759423,-122.4304416,37.7595539,-122.4315398,37.75948845
4596,980,3043,-122.4304416,37.7595539,-122.4305178,37.7603591,-122.4304797,37.7599565
4597,3043,980,-122.4305178,37.7603591,-122.4304416,37.7595539,-122.4304797,37.7599565
4598,981,982,-122.432638,37.759423,-122.433745,37.759356,-122.43319149999999,37.7593895
4599,982,981,-122.433745,37.759356,-122.432638,37.759423,-122.43319149999999,37.7593895
4600,981,6348,-122.432638,37.759423,-122.432484,37.757821,-122.43256099999999,37.758622
4601,6348,981,-122.432484,37.757821,-122.432638,37.759423,-122.43256099999999,37.758622
4602,6393,981,-122.432716,37.760224,-122.432638,37.759423,-122.432677,37.759823499999996
4603,981,6393,-122.432638,37.759423,-122.432716,37.760224,-122.432677,37.759823499999996
4604,982,983,-122.433745,37.759356,-122.434876,37.7592926,-122.43431050000001,37.7593243
4605,983,982,-122.434876,37.7592926,-122.433745,37.759356,-122.43431050000001,37.7593243
4606,982,6349,-122.433745,37.759356,-122.433591,37.757754,-122.43366800000001,37.758555
4607,6349,982,-122.433591,37.757754,-122.433745,37.759356,-122.43366800000001,37.758555
4608,4225,982,-122.433917,37.7609581,-122.433745,37.759356,-122.433831,37.760157050000004
4609,982,4225,-122.433745,37.759356,-122.433917,37.7609581,-122.433831,37.760157050000004
4610,983,984,-122.434876,37.7592926,-122.435976,37.7592232,-122.435426,37.7592579
4611,984,983,-122.435976,37.7592232,-122.434876,37.7592926,-122.435426,37.7592579
4612,983,1312,-122.434876,37.7592926,-122.4350283,37.7608903,-122.43495215,37.760091450000004
4613,1312,983,-122.4350283,37.7608903,-122.434876,37.7592926,-122.43495215,37.760091450000004
4614,1313,983,-122.4347146,37.757686,-122.434876,37.7592926,-122.4347953,37.7584893
4615,983,1313,-122.434876,37.7592926,-122.4347146,37.757686,-122.4347953,37.7584893
4616,984,6076,-122.435976,37.7592232,-122.435815,37.7576226,-122.4358955,37.7584229
4617,6076,984,-122.435815,37.7576226,-122.435976,37.7592232,-122.4358955,37.7584229
4618,984,985,-122.435976,37.7592232,-122.4370572,37.7591558,-122.4365166,37.759189500000005
4619,985,984,-122.4370572,37.7591558,-122.435976,37.7592232,-122.4365166,37.759189500000005
4620,4226,984,-122.436134,37.7608291,-122.435976,37.7592232,-122.436055,37.76002615
4621,985,2133,-122.4370572,37.7591558,-122.4369041,37.757556,-122.43698065000001,37.7583559
4622,2133,985,-122.4369041,37.757556,-122.4370572,37.7591558,-122.43698065000001,37.7583559
4623,2132,985,-122.4372113,37.7607659,-122.4370572,37.7591558,-122.43713425,37.75996085
4624,985,2132,-122.4370572,37.7591558,-122.4372113,37.7607659,-122.43713425,37.75996085
4625,985,986,-122.4370572,37.7591558,-122.438112,37.759093,-122.43758460000001,37.759124400000005
4626,986,985,-122.438112,37.759093,-122.4370572,37.7591558,-122.43758460000001,37.759124400000005
4627,986,3024,-122.438112,37.759093,-122.4379717,37.7574929,-122.43804185,37.75829295
4628,3024,986,-122.4379717,37.7574929,-122.438112,37.759093,-122.43804185,37.75829295
4629,3023,986,-122.4382887,37.7606994,-122.438112,37.759093,-122.43820035,37.7598962
4630,986,3023,-122.438112,37.759093,-122.4382887,37.7606994,-122.43820035,37.7598962
4631,986,987,-122.438112,37.759093,-122.4391992,37.7590254,-122.4386556,37.759059199999996
4632,987,986,-122.4391992,37.7590254,-122.438112,37.759093,-122.4386556,37.759059199999996
4633,2211,987,-122.4392745,37.7598069,-122.4391992,37.7590254,-122.43923685,37.75941615
4634,987,2211,-122.4391992,37.7590254,-122.4392745,37.7598069,-122.43923685,37.75941615
4635,987,2212,-122.4391992,37.7590254,-122.4391448,37.758461,-122.439172,37.7587432
4636,2212,987,-122.4391448,37.758461,-122.4391992,37.7590254,-122.439172,37.7587432
4637,987,988,-122.4391992,37.7590254,-122.440798,37.759025,-122.4399986,37.759025199999996
4638,988,987,-122.440798,37.759025,-122.4391992,37.7590254,-122.4399986,37.759025199999996
4639,2213,988,-122.4390873,37.7578653,-122.440798,37.759025,-122.43994265,37.75844515
4640,988,2213,-122.440798,37.759025,-122.4390873,37.7578653,-122.43994265,37.75844515
4641,988,9617,-122.440798,37.759025,-122.4422065,37.7589292,-122.44150225,37.758977099999996
4642,3082,989,-122.4430326,37.759567,-122.443016,37.7588907,-122.44302429999999,37.75922885
4643,989,3082,-122.443016,37.7588907,-122.4430326,37.759567,-122.44302429999999,37.75922885
4644,989,990,-122.443016,37.7588907,-122.443811,37.7591409,-122.44341349999999,37.7590158
4645,990,989,-122.443811,37.7591409,-122.443016,37.7588907,-122.44341349999999,37.7590158
4646,9617,989,-122.4422065,37.7589292,-122.443016,37.7588907,-122.44261125,37.75890995
4647,989,9617,-122.443016,37.7588907,-122.4422065,37.7589292,-122.44261125,37.75890995
4648,990,3083,-122.443811,37.7591409,-122.4443464,37.7586049,-122.4440787,37.7588729
4649,3083,990,-122.4443464,37.7586049,-122.443811,37.7591409,-122.4440787,37.7588729
4650,3082,990,-122.4430326,37.759567,-122.443811,37.7591409,-122.4434218,37.75935395
4651,990,3082,-122.443811,37.7591409,-122.4430326,37.759567,-122.4434218,37.75935395
4652,990,8211,-122.443811,37.7591409,-122.4448206,37.7594544,-122.4443158,37.75929765
4653,8211,990,-122.4448206,37.7594544,-122.443811,37.7591409,-122.4443158,37.75929765
4654,991,9003,-122.4833002,37.735463,-122.4832273,37.7344598,-122.48326374999999,37.7349614
4655,9003,991,-122.4832273,37.7344598,-122.4833002,37.735463,-122.48326374999999,37.7349614
4656,991,3520,-122.4833002,37.735463,-122.4841512,37.7352803,-122.48372570000001,37.735371650000005
4657,3520,991,-122.4841512,37.7352803,-122.4833002,37.735463,-122.48372570000001,37.735371650000005
4658,3519,991,-122.4824326,37.7354218,-122.4833002,37.735463,-122.4828664,37.7354424
4659,991,3519,-122.4833002,37.735463,-122.4824326,37.7354218,-122.4828664,37.7354424
4660,992,3005,-122.4177746,37.7391865,-122.417139,37.7391217,-122.4174568,37.7391541
4661,3005,992,-122.417139,37.7391217,-122.4177746,37.7391865,-122.4174568,37.7391541
4662,992,993,-122.4177746,37.7391865,-122.4178959,37.7384283,-122.41783525,37.7388074
4663,993,992,-122.4178959,37.7384283,-122.4177746,37.7391865,-122.41783525,37.7388074
4664,5423,992,-122.4176493,37.7405031,-122.4177746,37.7391865,-122.41771195,37.7398448
4665,992,5423,-122.4177746,37.7391865,-122.4176493,37.7405031,-122.41771195,37.7398448
4666,993,2610,-122.4178959,37.7384283,-122.4165162,37.7382998,-122.41720605,37.73836405
4667,2610,993,-122.4165162,37.7382998,-122.4178959,37.7384283,-122.41720605,37.73836405
4668,994,3676,-122.4097034,37.7817636,-122.4074809,37.783532,-122.40859215,37.7826478
4669,994,995,-122.4097034,37.7817636,-122.4092587,37.7814105,-122.40948105,37.78158705
4670,995,994,-122.4092587,37.7814105,-122.4097034,37.7817636,-122.40948105,37.78158705
4671,8288,994,-122.4103557,37.7822065,-122.4097034,37.7817636,-122.41002954999999,37.78198505
4672,994,8288,-122.4097034,37.7817636,-122.4103557,37.7822065,-122.41002954999999,37.78198505
4673,2079,994,-122.4119409,37.7800112,-122.4097034,37.7817636,-122.41082215,37.7808874
4674,995,2452,-122.4092587,37.7814105,-122.4077078,37.7826157,-122.40848324999999,37.7820131
4675,995,2453,-122.4092587,37.7814105,-122.4102172,37.7806484,-122.40973795,37.78102945
4676,2453,995,-122.4102172,37.7806484,-122.4092587,37.7814105,-122.40973795,37.78102945
4677,995,996,-122.4092587,37.7814105,-122.4087215,37.7809779,-122.4089901,37.7811942
4678,996,995,-122.4087215,37.7809779,-122.4092587,37.7814105,-122.4089901,37.7811942
4679,3972,996,-122.4071777,37.7821926,-122.4087215,37.7809779,-122.4079496,37.781585250000006
4680,996,3972,-122.4087215,37.7809779,-122.4071777,37.7821926,-122.4079496,37.781585250000006
4681,996,2080,-122.4087215,37.7809779,-122.4109356,37.7792109,-122.40982855,37.7800944
4682,2080,996,-122.4109356,37.7792109,-122.4087215,37.7809779,-122.40982855,37.7800944
4683,996,997,-122.4087215,37.7809779,-122.4081852,37.7805494,-122.40845335,37.78076365
4684,997,996,-122.4081852,37.7805494,-122.4087215,37.7809779,-122.40845335,37.78076365
4685,997,998,-122.4081852,37.7805494,-122.4077205,37.7801802,-122.40795285,37.7803648
4686,998,997,-122.4077205,37.7801802,-122.4081852,37.7805494,-122.40795285,37.7803648
4687,997,3758,-122.4081852,37.7805494,-122.4092889,37.7796714,-122.40873705000001,37.7801104
4688,3757,997,-122.4059505,37.7823152,-122.4081852,37.7805494,-122.40706785,37.7814323
4689,998,4250,-122.4077205,37.7801802,-122.4054875,37.7819274,-122.406604,37.781053799999995
4690,998,999,-122.4077205,37.7801802,-122.4071627,37.7797361,-122.4074416,37.77995815
4691,999,998,-122.4071627,37.7797361,-122.4077205,37.7801802,-122.4074416,37.77995815
4692,4268,998,-122.4088288,37.7793049,-122.4077205,37.7801802,-122.40827465,37.779742549999995
4693,999,2431,-122.4071627,37.7797361,-122.4077053,37.7792988,-122.407434,37.77951745
4694,999,1000,-122.4071627,37.7797361,-122.4066316,37.7793122,-122.40689714999999,37.77952415
4695,1000,999,-122.4066316,37.7793122,-122.4071627,37.7797361,-122.40689714999999,37.77952415
4696,2430,999,-122.4049417,37.7814932,-122.4071627,37.7797361,-122.4060522,37.780614650000004
4697,1000,1001,-122.4066316,37.7793122,-122.406166,37.7789407,-122.4063988,37.77912645
4698,1001,1000,-122.406166,37.7789407,-122.4066316,37.7793122,-122.4063988,37.77912645
4699,4251,1000,-122.4044118,37.7810709,-122.4066316,37.7793122,-122.40552170000001,37.78019155
4700,1001,4252,-122.406166,37.7789407,-122.40394,37.7806966,-122.40505300000001,37.779818649999996
4701,1001,1002,-122.406166,37.7789407,-122.4056312,37.7785081,-122.4058986,37.7787244
4702,1002,1001,-122.4056312,37.7785081,-122.406166,37.7789407,-122.4058986,37.7787244
4703,1002,1003,-122.4056312,37.7785081,-122.4050868,37.7780766,-122.405359,37.77829235
4704,1003,1002,-122.4050868,37.7780766,-122.4056312,37.7785081,-122.405359,37.77829235
4705,1002,3564,-122.4056312,37.7785081,-122.4044701,37.7794651,-122.40505064999999,37.7789866
4706,7742,1002,-122.4060691,37.7781618,-122.4056312,37.7785081,-122.40585014999999,37.77833495
4707,1003,1004,-122.4050868,37.7780766,-122.4046275,37.7777106,-122.40485715,37.7778936
4708,1004,1003,-122.4046275,37.7777106,-122.4050868,37.7780766,-122.40485715,37.7778936
4709,6068,1003,-122.4038964,37.779014,-122.4050868,37.7780766,-122.4044916,37.7785453
4710,1004,4254,-122.4046275,37.7777106,-122.402394,37.7794765,-122.40351075000001,37.77859355
4711,1004,1005,-122.4046275,37.7777106,-122.404082,37.7772779,-122.40435475000001,37.777494250000004
4712,1005,1004,-122.404082,37.7772779,-122.4046275,37.7777106,-122.40435475000001,37.777494250000004
4713,1005,7741,-122.404082,37.7772779,-122.4045223,37.776931,-122.40430215,37.777104449999996
4714,1005,1006,-122.404082,37.7772779,-122.4033895,37.7767255,-122.40373575000001,37.7770017
4715,1006,1005,-122.4033895,37.7767255,-122.404082,37.7772779,-122.40373575000001,37.7770017
4716,2077,1005,-122.4029704,37.7781564,-122.404082,37.7772779,-122.4035262,37.77771715
4717,6136,1006,-122.4039854,37.7763101,-122.4033895,37.7767255,-122.40368745,37.7765178
4718,1006,6136,-122.4033895,37.7767255,-122.4039854,37.7763101,-122.40368745,37.7765178
4719,1007,7910,-122.401003,37.7748197,-122.3952917,37.7669154,-122.39814735,37.770867550000006
4720,1007,3351,-122.401003,37.7748197,-122.3987844,37.7765792,-122.3998937,37.775699450000005
4721,3351,1007,-122.3987844,37.7765792,-122.401003,37.7748197,-122.3998937,37.775699450000005
4722,3352,1007,-122.4015543,37.7743826,-122.401003,37.7748197,-122.40127865,37.77460115
4723,1007,3352,-122.401003,37.7748197,-122.4015543,37.7743826,-122.40127865,37.77460115
4724,7170,1007,-122.3950909,37.7670742,-122.401003,37.7748197,-122.39804695000001,37.77094695
4725,4150,1008,-122.3980041,37.7759674,-122.3994254,37.7736207,-122.39871475,37.77479405
4726,1008,4150,-122.3994254,37.7736207,-122.3980041,37.7759674,-122.39871475,37.77479405
4727,1008,2088,-122.3994254,37.7736207,-122.4016818,37.7718329,-122.4005536,37.7727268
4728,2088,1008,-122.4016818,37.7718329,-122.3994254,37.7736207,-122.4005536,37.7727268
4729,4255,1008,-122.397239,37.7753545,-122.3994254,37.7736207,-122.3983322,37.7744876
4730,1008,4255,-122.3994254,37.7736207,-122.397239,37.7753545,-122.3983322,37.7744876
4731,1009,1010,-122.3688937,37.8236325,-122.3679459,37.8240309,-122.3684198,37.8238317
4732,1010,1009,-122.3679459,37.8240309,-122.3688937,37.8236325,-122.3684198,37.8238317
4733,1009,5989,-122.3688937,37.8236325,-122.3677434,37.8218811,-122.36831855,37.8227568
4734,5989,1009,-122.3677434,37.8218811,-122.3688937,37.8236325,-122.36831855,37.8227568
4735,5311,1009,-122.3699791,37.8252626,-122.3688937,37.8236325,-122.3694364,37.82444755
4736,1009,5311,-122.3688937,37.8236325,-122.3699791,37.8252626,-122.3694364,37.82444755
4737,6448,1010,-122.3684268,37.8247453,-122.3679459,37.8240309,-122.36818635,37.82438809999999
4738,1010,6448,-122.3679459,37.8240309,-122.3684268,37.8247453,-122.36818635,37.82438809999999
4739,1010,1011,-122.3679459,37.8240309,-122.3665326,37.8246246,-122.36723925,37.824327749999995
4740,1011,1010,-122.3665326,37.8246246,-122.3679459,37.8240309,-122.36723925,37.824327749999995
4741,1011,7723,-122.3665326,37.8246246,-122.3670222,37.8253354,-122.36677739999999,37.82498
4742,7723,1011,-122.3670222,37.8253354,-122.3665326,37.8246246,-122.36677739999999,37.82498
4743,5988,1011,-122.3653522,37.822868,-122.3665326,37.8246246,-122.3659424,37.823746299999996
4744,1011,5988,-122.3665326,37.8246246,-122.3653522,37.822868,-122.3659424,37.823746299999996
4745,7047,1012,-122.4264346,37.7657848,-122.4265852,37.7657758,-122.4265099,37.7657803
4746,1012,7047,-122.4265852,37.7657758,-122.4264346,37.7657848,-122.4265099,37.7657803
4747,1012,7652,-122.4265852,37.7657758,-122.4265396,37.7653136,-122.4265624,37.7655447
4748,1064,1012,-122.4266309,37.7662621,-122.4265852,37.7657758,-122.42660805,37.76601895
4749,1013,1014,-122.4412227,37.7344098,-122.4420357,37.7344156,-122.4416292,37.7344127
4750,1014,1013,-122.4420357,37.7344156,-122.4412227,37.7344098,-122.4416292,37.7344127
4751,8452,1013,-122.4408219,37.7343937,-122.4412227,37.7344098,-122.4410223,37.73440175
