node,lng,lat
8606,12.4718436,41.9297957
8607,12.4720132,41.9299611
8608,12.4713306,41.9319423
8609,12.4686582,41.9315483
8610,12.4741843,41.9327762
8611,12.4726511,41.9326323
8612,12.4685102,41.9319108
8613,12.4757282,41.9323758
8614,12.4720557,41.9325783
8615,12.4745222,41.9327783
8616,12.4758773,41.9327728
8617,12.474563,41.9322721
8618,12.4743713,41.9322533
8619,12.4743257,41.9327771
8620,12.4732336,41.9326949
8621,12.4732906,41.9321447
8622,12.4720011,41.9320003
8623,12.4719002,41.9325561
8624,12.4706363,41.932305
8625,12.4687913,41.9319636
8626,12.4689211,41.9315953
8627,12.4703003,41.9302882
8628,12.469801,41.9317499
8629,12.469697,41.932133
8630,12.46736,41.9337385
8631,12.4673687,41.9340647
8632,12.4714658,41.9342114
8633,12.4723626,41.9342194
8634,12.4682784,41.9343061
8635,12.4690326,41.9342736
8636,12.4717654,41.9341723
8637,12.4702183,41.9337582
8638,12.4705709,41.9327457
8639,12.4700253,41.934193
8640,12.5475994,41.9444146
8641,12.5522289,41.945368
8642,12.548594,41.9444864
8643,12.5485689,41.9451972
8644,12.5483992,41.9467205
8645,12.5518152,41.9460384
8646,12.5519859,41.9461123
8647,12.5496827,41.9467968
8648,12.5504244,41.9455292
8649,12.5470922,41.9466188
8650,12.5513194,41.9472009
8651,12.5495802,41.9475462
8652,12.5476775,41.9481499
8653,12.5493156,41.9481098
8654,12.5523756,41.9454357
8655,12.5553839,41.9481432
8656,12.554686,41.9486153
8657,12.5538964,41.9490887
8658,12.5556132,41.9502319
8659,12.54533,41.9467129
8660,12.5450491,41.9485459
8661,12.546097,41.94958
8662,12.5453216,41.94768
8663,12.5464592,41.9485768
8664,12.5482988,41.9511242
8665,12.5484093,41.9512127
8666,12.5511511,41.947149
8667,12.5476544,41.9498905
8668,12.5441994,41.9461177
8669,12.5424095,41.9451644
8670,12.544222,41.9451999
8671,12.5442766,41.9438509
8672,12.5458189,41.9438874
8673,12.5472673,41.9453079
8674,12.5457704,41.9450362
8675,12.5458253,41.9437863
8676,12.5461293,41.9418274
8677,12.5441755,41.9492004
8678,12.5435366,41.9495637
8679,12.5418682,41.9507276
8680,12.5448047,41.9500979
8681,12.5464247,41.9522829
8682,12.5456105,41.9512042
8683,12.5446007,41.951834
8684,12.5453683,41.9528544
8685,12.5437271,41.9508719
8686,12.5448284,41.9543247
8687,12.5498238,41.9516299
8688,12.5490443,41.9560242
8689,12.5478917,41.9526782
8690,12.5486896,41.9548729
8691,12.545254,41.9562463
8692,12.5434299,41.952494
8693,12.5452895,41.9566558
8694,12.5428583,41.9568619
8695,12.5429583,41.95799
8696,12.5445082,41.9581898
8697,12.5447958,41.957981
8698,12.5445625,41.9567104
8699,12.5448188,41.9602964
8700,12.5423208,41.9603422
8701,12.5471528,41.9611921
8702,12.5492624,41.9608768
8703,12.5518291,41.9602183
8704,12.5519629,41.9622541
8705,12.5533494,41.962504
8706,12.5513491,41.9621919
8707,12.5497799,41.962264
8708,12.5497796,41.967256
8709,12.5475239,41.9678571
8710,12.5487307,41.9674752
8711,12.5482644,41.9662494
8712,12.5492086,41.9687827
8713,12.5476281,41.9665453
8714,12.548066,41.9676821
8715,12.5512721,41.9670063
8716,12.5526133,41.9667171
8717,12.5500239,41.9683856
8718,12.5480548,41.9693603
8719,12.5485868,41.9690912
8720,12.5505235,41.9701592
8721,12.5497365,41.9705216
8722,12.5500054,41.9708788
8723,12.5463737,41.9724357
8724,12.5495227,41.9702453
8725,12.547781,41.9718317
8726,12.5481722,41.97235
8727,12.5472471,41.9720631
8728,12.5478981,41.9727357
8729,12.5174773,41.9850554
8730,12.5229259,41.9814746
8731,12.4848172,41.9526039
8732,12.4542372,41.9649269
8733,12.4821983,41.9549716
8734,12.4533022,41.9597043
8735,12.4533856,41.9602377
8736,12.4543257,41.964225
8737,12.4569536,41.9578599
8738,12.4623415,41.9623732
8739,12.4609663,41.9662104
8740,12.4540686,41.9649363
8741,12.4599488,41.9730561
8742,12.4370885,41.9713447
8743,12.4405159,41.9731688
8744,12.4497803,41.9728075
8745,12.4693536,41.9813063
8746,12.4740284,41.9812516
8747,12.4764978,41.9807519
8748,12.4789699,41.9801262
8749,12.4794961,41.9796698
8750,12.4909038,41.9686169
8751,12.4897463,41.9664771
8752,12.4887533,41.9639007
8753,12.4857447,41.9606499
8754,12.4839818,41.954419
8755,12.4865844,41.9591714
8756,12.4845126,41.9532785
8757,12.4835368,41.9543171
8758,12.4847331,41.9536352
8759,12.4847386,41.9511409
8760,12.4936714,41.9787236
8761,12.4924831,41.9856033
8762,12.4902852,41.9665766
8763,12.4931212,41.9843208
8764,12.4930475,41.9844617
8765,12.4964805,41.9979979
8766,12.4959139,42.0007395
8767,12.4918393,42.0019916
8768,12.4971629,42.0019363
8769,12.3583525,41.7827918
8770,12.360128,41.7835429
8771,12.3516971,41.779925
8772,12.3616205,41.7842111
8773,12.3615787,41.7845635
8774,12.5285543,41.9616638
8775,12.5345966,41.9608526
8776,12.5351575,41.960568
8777,12.5350087,41.9625171
8778,12.5375428,41.9572698
8779,12.5360411,41.9594452
8780,12.535641,41.9595422
8781,12.5354747,41.9592763
8782,12.5326799,41.9596065
8783,12.5359253,41.9590204
8784,12.5371737,41.9577294
8785,12.539545,41.9621736
8786,12.5397737,41.962029
8787,12.5391779,41.9619538
8788,12.5391933,41.9620209
8789,12.5395351,41.9617235
8790,12.536264,41.960339
8791,12.5367434,41.9622815
8792,12.5383677,41.9604273
8793,12.5372912,41.9605728
8794,12.5372586,41.9617781
8795,12.5369696,41.9606149
8796,12.5383985,41.9601993
8797,12.5386667,41.9589593
8798,12.5399871,41.9590787
8799,12.5356788,41.9567183
8800,12.5377193,41.9567263
8801,12.5358416,41.9549935
8802,12.5389546,41.9556366
8803,12.5357592,41.9559689
8804,12.5347498,41.9559001
8805,12.5346598,41.9565765
8806,12.5333731,41.9544297
8807,12.5328321,41.9554366
8808,12.5358733,41.9544937
8809,12.5359652,41.9539507
8810,12.5258671,41.962652
8811,12.5261998,41.9624633
8812,12.5257495,41.9616637
8813,12.5265053,41.9612576
8814,12.527059,41.9593957
8815,12.526286,41.9610167
8816,12.5268345,41.959997
8817,12.5280687,41.9617056
8818,12.5246635,41.9593568
8819,12.5248097,41.9597761
8820,12.5238355,41.9599308
8821,12.5245466,41.9624087
8822,12.5239145,41.9602205
8823,12.5226456,41.9604059
8824,12.5230633,41.9619477
8825,12.5230133,41.9578487
8826,12.5187605,41.956381
8827,12.5197113,41.9570828
8828,12.5184416,41.9566499
8829,12.5159308,41.9579281
8830,12.5166736,41.958845
8831,12.5162871,41.9577729
8832,12.517896,41.954535
8833,12.5120303,41.9506114
8834,12.5127777,41.9499466
8835,12.5140259,41.9486734
8836,12.5165925,41.9489616
8837,12.5146328,41.9478672
8838,12.5176352,41.9493568
8839,12.5211312,41.9540485
8840,12.5231496,41.9645755
8841,12.523118,41.9648068
8842,12.5237608,41.9661526
8843,12.5222416,41.9655088
8844,12.521838,41.9652728
8845,12.5221131,41.964793
8846,12.5208993,41.9662708
8847,12.5192485,41.9666875
8848,12.5218305,41.9667487
8849,12.5163548,41.9640479
8850,12.516532,41.9636032
8851,12.5164033,41.9616052
8852,12.5162903,41.9625672
8853,12.5157514,41.9639348
8854,12.515343,41.9638545
8855,12.5132178,41.9612812
8856,12.5109274,41.9638618
8857,12.5127806,41.9645732
8858,12.5139095,41.9639362
8859,12.5121243,41.9650141
8860,12.5109329,41.9647776
8861,12.5108171,41.9660572
8862,12.512713,41.9655357
8863,12.5142588,41.9663673
8864,12.5142211,41.967051
8865,12.5144643,41.9676417
8866,12.5149097,41.9676399
8867,12.5163307,41.9648646
8868,12.517838,41.9647067
8869,12.5143048,41.9699158
8870,12.5152274,41.969011
8871,12.5149964,41.9685154
8872,12.5143486,41.9691715
8873,12.5141391,41.9689752
8874,12.5145316,41.9667985
8875,12.5188746,41.9667609
8876,12.5192057,41.9684335
8877,12.5189403,41.9673934
8878,12.5173783,41.9676127
8879,12.5176922,41.9688519
8880,12.5173597,41.9675204
8881,12.5164509,41.9676373
8882,12.5164244,41.9685849
8883,12.5175588,41.9683672
8884,12.5147717,41.9843959
8885,12.5123593,41.9843023
8886,12.5121956,41.9835862
8887,12.5094314,41.9824072
8888,12.5103726,41.9818724
8889,12.5127367,41.983506
8890,12.5127348,41.9804268
8891,12.5098658,41.9797126
8892,12.5091912,41.9793225
8893,12.5119364,41.9757066
8894,12.5095461,41.9763995
8895,12.5111303,41.9753246
8896,12.5108163,41.9768018
8897,12.5105735,41.9765554
8898,12.510995,41.9742785
8899,12.5126015,41.9740568
8900,12.5117575,41.97395
8901,12.5093562,41.9723433
8902,12.5115361,41.9735735
8903,12.5140704,41.9719246
8904,12.514039,41.9712464
8905,12.5113418,41.9729749
8906,12.5103264,41.9717904
8907,12.5126267,41.9721409
8908,12.5131011,41.972534
8909,12.5162527,41.9697093
8910,12.5147109,41.973473
8911,12.5139284,41.9730522
8912,12.5150643,41.9730872
8913,12.5163923,41.9705215
8914,12.5146608,41.9723216
8915,12.5154018,41.9727448
8916,12.5147222,41.9712721
8917,12.5153353,41.9716036
8918,12.5160087,41.970926
8919,12.5167529,41.9713189
8920,12.6126361,41.9714944
8921,12.6162257,41.9816187
8922,12.6165154,41.9830767
8923,12.5098236,41.9387059
8924,12.5116993,41.940759
8925,12.5109211,41.9409577
8926,12.5141355,41.9391737
8927,12.5114023,41.9336616
8928,12.5109344,41.9332546
8929,12.5182942,41.9799839
8930,12.5178981,41.9799776
8931,12.5179889,41.9802677
8932,12.5171473,41.9809204
8933,12.5174285,41.9807064
8934,12.5201838,41.9803421
8935,12.5182618,41.9810224
8936,12.5193711,41.9814427
8937,12.5201075,41.9778617
8938,12.5184193,41.9778944
8939,12.5161502,41.9787417
8940,12.5176103,41.9790986
8941,12.5150394,41.9823833
8942,12.5161966,41.9767297
8943,12.5150067,41.9780592
8944,12.5155211,41.9783962
8945,12.5140967,41.9771523
8946,12.5148832,41.976061
8947,12.5148164,41.9757615
8948,12.5117879,41.9758739
8949,12.5146171,41.9758238
8950,12.5140043,41.9758368
8951,12.5129111,41.9764745
8952,12.5147381,41.9750438
8953,12.5150533,41.9740119
8954,12.5151216,41.9741005
8955,12.5159874,41.9731862
8956,12.5177446,41.9748225
8957,12.5175227,41.9731684
8958,12.5161361,41.9732959
8959,12.516991,41.9739201
8960,12.5160936,41.9736191
8961,12.5158265,41.9753619
8962,12.5168418,41.9752634
8963,12.5192408,41.9738571
8964,12.5164843,41.9715952
8965,12.5197044,41.9742263
8966,12.5196243,41.9746622
8967,12.5174962,41.9705635
8968,12.5185934,41.9714039
8969,12.5169568,41.9874496
8970,12.5168735,41.9880681
8971,12.5166031,41.9879081
8972,12.5166471,41.9880564
8973,12.5164845,41.9880355
8974,12.5152313,41.9882216
8975,12.5181844,41.9904023
8976,12.5165032,41.9915045
8977,12.5168732,41.9883253
8978,12.5110609,41.9888162
8979,12.5103636,41.9890204
8980,12.510675,41.9896826
8981,12.5097772,41.9892186
8982,12.5105933,41.9889474
8983,12.5093673,41.9875814
8984,12.5101104,41.989104
8985,12.5089256,41.9878402
8986,12.5096163,41.989274
8987,12.5084949,41.9881197
8988,12.5091308,41.989436
8989,12.5080564,41.9883913
8990,12.5086566,41.9895959
8991,12.5074611,41.9905596
8992,12.5072648,41.9900642
8993,12.5073417,41.9887683
8994,12.5061401,41.9847964
8995,12.5043296,41.9878733
8996,12.507267,41.985424
8997,12.4950247,41.9857804
8998,12.4940868,41.9846768
8999,12.4971053,41.9864056
9000,12.4985386,41.9848669
9001,12.4991365,41.9805242
9002,12.4981984,41.980472
9003,12.4973224,41.9812006
9004,12.4936967,41.9843431
9005,12.5610368,41.8861025
9006,12.5631463,41.8861688
9007,12.5682482,41.8858519
9008,12.5695756,41.8857737
9009,12.5730683,41.8832472
9010,12.5610651,41.8843299
9011,12.5713704,41.8838239
9012,12.5709033,41.8839399
9013,12.5629044,41.8842487
9014,12.5730606,41.8830692
9015,12.5737177,41.8951054
9016,12.5729162,41.8808576
9017,12.5670067,41.8813745
9018,12.5666001,41.8808808
9019,12.5607482,41.8814616
9020,12.5601555,41.880087
9021,12.570132,41.8793976
9022,12.5614777,41.8797863
9023,12.5640614,41.8782912
9024,12.5663733,41.87821
9025,12.5678129,41.878146
9026,12.5709585,41.8780145
9027,12.5713533,41.8809124
9028,12.5716444,41.8816801
9029,12.569645,41.8874157
9030,12.5687973,41.8900841
9031,12.5695523,41.8855674
9032,12.56912,41.8794356
9033,12.569254,41.8810075
9034,12.5694541,41.883999
9035,12.5689787,41.877689
9036,12.5672278,41.8918985
9037,12.5625637,41.8909912
9038,12.5668354,41.8840926
9039,12.5662689,41.8859632
9040,12.5631371,41.8859605
9041,12.5704465,41.8853927
9042,12.5642396,41.8913209
9043,12.5668031,41.8853457
9044,12.5663714,41.8857651
9045,12.5647596,41.890197
9046,12.5644645,41.891365
9047,12.5650166,41.8949061
9048,12.5662015,41.8917066
9049,12.5650566,41.8946747
9050,12.568657,41.8904474
9051,12.5661461,41.8918439
9052,12.5620677,41.8910089
9053,12.5264977,41.8898608
9054,12.5280255,41.8914986
9055,12.5315465,41.8960029
9056,12.5322363,41.8841336
9057,12.532145,41.8846532
9058,12.5327923,41.8862409
9059,12.5318739,41.8856754
9060,12.5311725,41.8853365
9061,12.5327791,41.8854581
9062,12.5329496,41.8858626
9063,12.5326003,41.8861567
9064,12.5299784,41.8861691
9065,12.5320514,41.8836899
9066,12.5322104,41.8839465
9067,12.530423,41.8849465
9068,12.5329589,41.8852645
9069,12.533205,41.8849216
9070,12.5327904,41.8866431
9071,12.5318082,41.8860935
9072,12.533042,41.8883501
9073,12.5328225,41.8876212
9074,12.5320614,41.8877348
9075,12.5318885,41.8887273
9076,12.531443,41.8910233
9077,12.5343485,41.8912949
9078,12.527802,41.8899014
9079,12.5289452,41.8899649
9080,12.5287423,41.8912528
9081,12.5303104,41.889782
9082,12.5277023,41.8892584
9083,12.530381,41.8892539
9084,12.5310608,41.8892592
9085,12.5298704,41.8892582
9086,12.5317346,41.8893833
9087,12.5319373,41.8883811
9088,12.5340734,41.8872485
9089,12.5348943,41.8874164
9090,12.5341858,41.8874531
9091,12.5343722,41.8878136
9092,12.543,41.8870866
9093,12.5411312,41.8871967
9094,12.5429203,41.8872997
9095,12.54116,41.887437
9096,12.5424167,41.8888264
9097,12.5365122,41.8874676
9098,12.5365313,41.8876384
9099,12.536114,41.8923362
9100,12.5360226,41.8851657
9101,12.5358358,41.884544
9102,12.5382479,41.8858522
9103,12.5401113,41.88425
9104,12.5404527,41.8839232
9105,12.5422781,41.8802796
9106,12.5400964,41.8810164
9107,12.5422788,41.8854576
9108,12.5423409,41.887159
9109,12.5423504,41.8803714
9110,12.5423052,41.8838791
9111,12.538437,41.8859763
9112,12.5405169,41.8864835
9113,12.5423013,41.8866274
9114,12.5431655,41.8866112
9115,12.5422811,41.8864132
9116,12.4629464,41.8185204
9117,12.4625748,41.8177821
9118,12.4631144,41.8184816
9119,12.4597832,41.8126958
9120,12.4600662,41.8125767
9121,12.4243849,41.7880395
9122,12.3174416,41.7144804
9123,12.4625318,41.8173434
9124,12.4705452,41.8200169
9125,12.4634413,41.818156
9126,12.4790059,41.8206979
9127,12.4805151,41.8202874
9128,12.4811227,41.8201862
9129,12.4836586,41.9254791
9130,12.4829332,41.9261361
9131,12.482311,41.9267067
9132,12.488872,41.818436
9133,12.486082,41.8217602
9134,12.484362,41.8189163
9135,12.4801154,41.8203929
9136,12.4729569,41.8167083
9137,12.4734782,41.8183334
9138,12.4723789,41.818686
9139,12.4833688,41.8174621
9140,12.4827631,41.8172558
9141,12.4788459,41.8159158
9142,12.4749235,41.8151044
9143,12.4716166,41.8164678
9144,12.4713551,41.8160329
9145,12.4694131,41.8152962
9146,12.4680463,41.814967
9147,12.4660736,41.817855
9148,12.4846425,41.8087364
9149,12.4751753,41.8131205
9150,12.4736994,41.8126808
9151,12.474682,41.8127063
9152,12.4809931,41.8147169
9153,12.4848939,41.8126975
9154,12.4701509,41.8099792
9155,12.4704071,41.8096361
9156,12.4700488,41.80988
9157,12.4844316,41.8090927
9158,12.4705219,41.8099355
9159,12.4703412,41.8100155
9160,12.4843203,41.8114171
9161,12.4807254,41.8120187
9162,12.4822589,41.8091339
9163,12.4847876,41.8119348
9164,12.4741337,41.8125938
9165,12.4845318,41.8088226
9166,12.4842382,41.8085293
9167,12.4829103,41.805588
9168,12.4820767,41.8066852
9169,12.4767788,41.8047734
9170,12.4851112,41.8128565
9171,12.4858642,41.8132928
9172,12.4856511,41.8132385
9173,12.4833892,41.8096201
9174,12.4863795,41.8120445
9175,12.4761766,41.8134766
9176,12.4850049,41.8118305
9177,12.4702015,41.8143333
9178,12.4711406,41.8139667
9179,12.4770323,41.8152197
9180,12.4777704,41.814068
9181,12.4773694,41.8122874
9182,12.4766088,41.8134198
9183,12.4775627,41.8137661
9184,12.4791784,41.814353
9185,12.4781419,41.8153175
9186,12.4787413,41.8144217
9187,12.4834287,41.8171078
9188,12.483681,41.8175452
9189,12.4901257,41.8147917
9190,12.4842517,41.816201
9191,12.4848922,41.8161455
9192,12.4851832,41.8159039
9193,12.4855229,41.815659
9194,12.4846791,41.8156705
9195,12.4845025,41.8156482
9196,12.4830545,41.8178205
9197,12.4813383,41.8239102
9198,12.4821775,41.8233662
9199,12.4798019,41.8224724
9200,12.4834087,41.8252603
9201,12.4757673,41.8289283
9202,12.4804785,41.8298551
9203,12.4916861,41.832862
9204,12.4921766,41.8333207
9205,12.4864643,41.8300885
9206,12.4828141,41.800743
9207,12.4964982,41.7960291
9208,12.4971021,41.7958523
9209,12.4998657,41.804233
9210,12.4849342,41.8146225
9211,12.4715516,41.8115679
9212,12.4696368,41.8123235
9213,12.469607,41.8134109
9214,12.4710991,41.8107124
9215,12.4705622,41.8101279
9216,12.4713978,41.8108593
9217,12.4784764,41.8120447
9218,12.4714983,41.8109899
9219,12.4714116,41.8110755
9220,12.4717207,41.8108587
9221,12.471278,41.8113415
9222,12.4710192,41.8113167
9223,12.4711286,41.8115165
9224,12.4676417,41.804056
9225,12.4869237,41.8142827
9226,12.4885902,41.8118876
9227,12.4893917,41.8125306
9228,12.4846287,41.8171193
9229,12.4923325,41.8182541
9230,12.4929978,41.8202576
9231,12.4918758,41.8200372
9232,12.4931491,41.8184633
9233,12.4947796,41.8196066
9234,12.4926029,41.8159995
9235,12.4916417,41.8146573
9236,12.4918822,41.8144941
9237,12.4885813,41.8154393
9238,12.489597,41.8168007
9239,12.490456,41.8153937
9240,12.4910744,41.8150563
9241,12.4927742,41.8178937
9242,12.4743614,41.8238547
9243,12.4759867,41.8237374
9244,12.4793246,41.8236496
9245,12.4588734,41.9208645
9246,12.4603394,41.920991
9247,12.4605526,41.9210144
9248,12.461015,41.9222326
9249,12.4620245,41.9212698
9250,12.4621651,41.9211173
9251,12.4622122,41.9212187
9252,12.4620954,41.9209821
9253,12.4619138,41.9210281
9254,12.611418,41.8091246
9255,12.6125474,41.8099645
9256,12.6139614,41.8110228
9257,12.6157,41.812692
9258,12.6165853,41.8135319
9259,12.4694595,41.8232245
9260,12.4671505,41.8223015
9261,12.4664674,41.8220251
9262,12.4288841,41.9426658
9263,12.4258795,41.9456965
9264,12.4280729,41.9455623
9265,12.4300252,41.9446405
9266,12.4301334,41.94446
9267,12.4296841,41.9441873
9268,12.4291128,41.9439855
9269,12.427136,41.9455976
9270,12.427736,41.9438286
9271,12.4256902,41.9435844
9272,12.4351926,41.9356337
9273,12.4362576,41.9348154
9274,12.4375804,41.9357486
9275,12.4363972,41.9351645
9276,12.437144,41.9354784
9277,12.4368483,41.9352629
9278,12.4365516,41.9350328
9279,12.4366823,41.9353881
9280,12.4376919,41.935661
9281,12.4385451,41.9362713
9282,12.4032034,41.9204979
9283,12.4136991,41.9219592
9284,12.4128828,41.9221388
9285,12.4117159,41.9227258
9286,12.4100642,41.9204147
9287,12.4134111,41.9219839
9288,12.4136898,41.9227572
9289,12.4100136,41.9203132
9290,12.411244,41.9199739
9291,12.4124952,41.9196292
9292,12.4116238,41.9206123
9293,12.4104589,41.9211138
9294,12.4121606,41.9212111
9295,12.4114358,41.9203749
9296,12.4121812,41.9225085
9297,12.4109248,41.9209141
9298,12.4141248,41.9240465
9299,12.4148403,41.9239337
9300,12.4173319,41.9227405
9301,12.4168104,41.9220948
9302,12.4144311,41.9223926
9303,12.4146113,41.9214232
9304,12.4137263,41.9202016
9305,12.4144422,41.9201643
9306,12.4145292,41.9207359
9307,12.4140959,41.9178958
9308,12.4128293,41.9179929
9309,12.4139115,41.9165734
9310,12.4109688,41.9166462
9311,12.4149541,41.9165016
9312,12.4167921,41.9165601
9313,12.4149832,41.9167105
9314,12.4148537,41.9141092
9315,12.4166187,41.9143744
9316,12.4163078,41.9200199
9317,12.4165337,41.9194202
9318,12.415144,41.9178186
9319,12.416797,41.9176984
9320,12.4184964,41.9187015
9321,12.4170291,41.9199328
9322,12.4166452,41.9199823
9323,12.4774702,41.9186672
9324,12.4679173,41.8693476
9325,12.4677363,41.869365
9326,12.4665722,41.8706243
9327,12.4669702,41.8690582
9328,12.4675073,41.8711849
9329,12.5657488,41.8927961
9330,12.5306665,41.8663976
9331,12.5309235,41.866457
9332,12.5326558,41.8623423
9333,12.5329077,41.8624195
9334,12.5380168,41.8690421
9335,12.5381351,41.8691547
9336,12.5378736,41.8691268
9337,12.5325733,41.8647665
9338,12.532171,41.864673
9339,12.5315332,41.8650473
9340,12.5315037,41.864449
9341,12.5655238,41.8494108
9342,12.5561349,41.8557499
9343,12.5593381,41.8538568
9344,12.5433345,41.864702
9345,12.5437835,41.8654884
9346,12.5460656,41.8661226
9347,12.5467011,41.8661476
9348,12.5459152,41.8647203
9349,12.5451651,41.8649583
9350,12.5478995,41.8639756
9351,12.5453033,41.8661382
9352,12.5456602,41.8743605
9353,12.5463131,41.8686375
9354,12.4041796,41.9861262
9355,12.4062983,41.9853161
9356,12.4057903,41.9868547
9357,12.4027995,41.987011
9358,12.4022741,41.9870368
9359,12.4028723,41.9866691
9360,12.4022983,41.9876785
9361,12.4030941,41.9872484
9362,12.4049337,41.9881977
9363,12.4044461,41.9873966
9364,12.4064241,41.9893194
9365,12.403766,41.9875519
9366,12.4039581,41.9882003
9367,12.4042787,41.988538
9368,12.4069426,41.9874226
9369,12.4026475,41.987498
9370,12.4035951,41.9891946
9371,12.4014956,41.9877303
9372,12.4006353,41.9884388
9373,12.4036631,41.9903532
9374,12.4057786,41.9913234
9375,12.4022127,41.9893233
9376,12.4035038,41.9916139
9377,12.4093351,41.983177
9378,12.408557,41.9841169
9379,12.4085255,41.983766
9380,12.4073813,41.9835355
9381,12.4093846,41.9837288
9382,12.4075282,41.9830797
9383,12.4091332,41.9838222
9384,12.4072389,41.981745
9385,12.4076143,41.9819065
9386,12.4080786,41.9816743
9387,12.3947721,41.9812502
9388,12.4045075,41.983686
9389,12.4087053,41.9818877
9390,12.4075738,41.9829103
9391,12.4097658,41.9166232
9392,12.4084478,41.9170117
9393,12.4092785,41.9187189
9394,12.4104718,41.9183721
9395,12.4096287,41.9167104
9396,12.4089497,41.9168906
9397,12.4097327,41.9185741
9398,12.4067924,41.9174117
9399,12.4090616,41.9182985
9400,12.4073173,41.9150084
9401,12.4077236,41.9154685
9402,12.4081556,41.9163488
9403,12.4075533,41.915585
9404,12.4105233,41.916776
9405,12.4044952,41.9183233
9406,12.4079575,41.9164563
9407,12.4053011,41.9188118
9408,12.4062124,41.9179306
9409,12.4054395,41.9174672
9410,12.4022187,41.9168957
9411,12.4063079,41.9166868
9412,12.4071904,41.9133012
9413,12.4069087,41.9145336
9414,12.4062477,41.9138929
9415,12.4057515,41.9126698
9416,12.4051514,41.912349
9417,12.4058193,41.9116228
9418,12.404592,41.9129877
9419,12.4063604,41.9122643
9420,12.4051931,41.9132935
9421,12.4070428,41.9129804
9422,12.4054447,41.9109977
9423,12.4058546,41.9108149
9424,12.4042985,41.9087609
9425,12.4058621,41.9103452
9426,12.4046445,41.9100498
9427,12.404918,41.9116442
9428,12.4034351,41.9125178
9429,12.403146,41.9089699
9430,12.4040187,41.9127481
9431,12.4040206,41.9114688
9432,12.4021932,41.9120449
9433,12.4046476,41.9113562
9434,12.4033797,41.9096022
9435,12.4050657,41.9112782
9436,12.4037866,41.910838
9437,12.4012638,41.9118433
9438,12.403609,41.9103128
9439,12.3998173,41.9115385
9440,12.3993931,41.9112118
9441,12.3990286,41.9103382
9442,12.4072425,41.9103109
9443,12.4146225,41.9141135
9444,12.4145631,41.9140187
9445,12.4145945,41.9139431
9446,12.4146596,41.9141317
9447,12.4147429,41.9138891
9448,12.4148971,41.9139745
9449,12.409969,41.9142893
9450,12.4109897,41.9143278
9451,12.4108576,41.9163973
9452,12.4135797,41.9147425
9453,12.4119448,41.9145352
9454,12.4137183,41.9154506
9455,12.4147904,41.9153644
9456,12.4147459,41.9150367
9457,12.4167994,41.9148668
9458,12.4177183,41.9153327
9459,12.4184263,41.915371
9460,12.4182489,41.9212699
9461,12.4186735,41.9219168
9462,12.4222379,41.9245751
9463,12.4204904,41.9248478
9464,12.4193648,41.9241017
9465,12.4192031,41.9225159
9466,12.4203073,41.9254607
9467,12.4193842,41.924522
9468,12.4217301,41.9248861
9469,12.4209218,41.9262329
9470,12.4215614,41.9270275
9471,12.4215479,41.9259401
9472,12.4209217,41.9251874
9473,12.4223581,41.9266492
9474,12.4230568,41.9247683
9475,12.4805128,41.8924056
9476,12.4760349,41.894027
9477,12.4791653,41.8935085
9478,12.4763951,41.8937504
9479,12.4785229,41.933113
9480,12.4764265,41.9314069
9481,12.4761711,41.9335252
9482,12.4780594,41.9327952
9483,12.4780425,41.9330319
9484,12.4778793,41.9339294
9485,12.4762678,41.9327874
9486,12.4769775,41.9346021
9487,12.4756202,41.9347219
9488,12.4778383,41.9336259
9489,12.4756115,41.9335345
9490,12.4750982,41.9335312
9491,12.4754203,41.932775
9492,12.4753577,41.9335376
9493,12.4756923,41.9327682
9494,12.4756417,41.9344624
9495,12.4752392,41.9344416
9496,12.4751698,41.932775
9497,12.4749778,41.934425
9498,12.4731374,41.933744
9499,12.4730607,41.9344177
9500,12.4737476,41.9343393
9501,12.4743076,41.934382
9502,12.4743394,41.9341517
9503,12.4737816,41.934117
9504,12.4734936,41.9344772
9505,12.4727413,41.9320702
9506,12.4731068,41.9300633
9507,12.4726419,41.9343011
9508,12.472461,41.9352921
9509,12.4788298,41.9346277
9510,12.4766427,41.9346769
9511,12.4772074,41.934905
9512,12.4775796,41.9351767
9513,12.4708392,41.9342136
9514,12.4711643,41.9324113
9515,12.4701274,41.9322118
9516,12.469987,41.932702
9517,12.4747657,41.9301707
9518,12.4737849,41.9321929
9519,12.4576934,41.9210592
9520,12.4558986,41.9200003
9521,12.4551657,41.9194653
9522,12.4566508,41.9212201
9523,12.4559403,41.921512
9524,12.4595793,41.920914
9525,12.4598539,41.9192115
9526,12.4617535,41.9132402
9527,12.4601674,41.9143819
9528,12.4684624,41.9136075
9529,12.4653077,41.9128248
9530,12.4569427,41.9107701
9531,12.4569389,41.9109239
9532,12.4609363,41.9119034
9533,12.4609964,41.9117695
9534,12.4631881,41.91231
9535,12.4422361,41.9203342
9536,12.4417667,41.9204456
9537,12.4412322,41.9199064
9538,12.4413688,41.9234965
9539,12.4469528,41.927155
9540,12.446406,41.9263035
9541,12.4397499,41.9287623
9542,12.4384165,41.9271286
9543,12.4404388,41.9261882
9544,12.4379159,41.9265383
9545,12.4362221,41.923925
9546,12.4370555,41.9254234
9547,12.4391799,41.9238744
9548,12.4351216,41.9254139
9549,12.4365541,41.9248722
